"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond","cond_name","coordinates","correct","correct_instructions_p1","correct_instructions_p2","correct_response","correct_response_exp_1","correct_response_prac","correct_start_next_block","count_ITI_1","count_ITI_prac","count_RSVP_exp_1","count_RSVP_prac","count_break_1","count_experiment","count_experiment_end","count_experiment_loop_1","count_experiment_trial_1","count_feedback","count_feedback_prac","count_fixation_cross_exp_1","count_fixation_cross_prac","count_instructions_p1","count_instructions_p2","count_logger","count_practice_end","count_practice_loop","count_practice_trial","count_question_exp_1","count_question_prac","count_reset_feedback_exp_1","count_reset_feedback_prac","count_response_exp_1","count_response_prac","count_select","count_start_next_block","count_trigger_break_1","count_trigger_exp_end","count_trigger_fix_1","count_trigger_pracend","count_trigger_pracfix","count_trigger_question_1","count_trigger_question_prac","count_trigger_response_1","count_trigger_response_prac","count_triggers","datetime","delay_ITI_1","delay_ITI_prac","description","disable_garbage_collection","exp_question","exp_sentence","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","is_question","isi","item","keyboard_backend","live_row","live_row_practice_loop","logfile","lst","mouse_backend","np_in_question","opensesame_codename","opensesame_version","practice_question","practice_sentence","question_type","repeat_cycle","response","response_break_1","response_experiment_end","response_feedback","response_feedback_prac","response_instructions_p1","response_instructions_p2","response_practice_end","response_response_exp_1","response_response_prac","response_start_next_block","response_time","response_time_break_1","response_time_experiment_end","response_time_feedback","response_time_feedback_prac","response_time_instructions_p1","response_time_instructions_p2","response_time_practice_end","response_time_response_exp_1","response_time_response_prac","response_time_start_next_block","round_decimals","sampler_backend","session","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_np_gender","time_ITI_1","time_ITI_prac","time_RSVP_exp_1","time_RSVP_prac","time_break_1","time_experiment","time_experiment_end","time_experiment_loop_1","time_experiment_trial_1","time_feedback","time_feedback_prac","time_fixation_cross_exp_1","time_fixation_cross_prac","time_instructions_p1","time_instructions_p2","time_logger","time_practice_end","time_practice_loop","time_practice_trial","time_question_exp_1","time_question_prac","time_reset_feedback_exp_1","time_reset_feedback_prac","time_response_exp_1","time_response_prac","time_select","time_start_next_block","time_trigger_break_1","time_trigger_exp_end","time_trigger_fix_1","time_trigger_pracend","time_trigger_pracfix","time_trigger_question_1","time_trigger_question_prac","time_trigger_response_1","time_trigger_response_prac","time_triggers","title","total_correct","total_response_time","total_responses","type","uniform_coordinates","width","word_dur","word_no_distractor","word_no_post","word_no_precrit","word_no_prepre","word_no_subject","word_no_verb","words_in_sentence"
"100","100","2960.4285714285716","2960.4285714285716","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","f","1","1","NA","42","1","42","1","NA","0","0","0","42","0","0","42","1","0","0","44","0","0","1","42","1","42","1","42","1","0","NA","42","0","42","1","1","42","1","42","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War die Taschenlampe klein?","Die Biologin, der kein Arbeitsplatz zugewiesen worden war, durchsuchte den Keller des Instituts mit der großen Taschenlampe nach einem Mikroskop.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","131","legacy","42","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","1","space","space","space","space","f","f","NA","2298","NA","NA","199703","5166","560849","8769","4459","2298","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","1622246","600492","1625546","588885","NA","1283","NA","611322","1625048","1084940","601652","1625051","588390","1290","562145","1642251","606862","570915","588386","1639951","599289","NA","NA","1639952","599289","611322","NA","1084785","NA","1625546","606818","588885","1639951","599289","1642251","600490","1283","pandora_session1","7","20723","7","filler","yes","1920","390","filler","filler","filler","filler","filler","filler","20"
"87.5","87.5","2974.375","2974.375","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","0","undefined","undefined","f","0","1","NA","43","1","43","1","NA","0","0","0","43","0","0","43","1","0","0","45","0","0","1","43","1","43","1","43","1","0","NA","43","0","43","1","1","43","1","43","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","Vermutete es der Mitarbeiter?","Der Chefredakteur vermutete, dass der Mitarbeiter, der erfahren hatte, dass der Erpresser erfunden war, auch gelegentlich schwindelte, um interessantere Artikel zu schreiben.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","11","legacy","43","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","intro_verb","0","j","NA","NA","1","space","space","space","space","j","f","NA","3072","NA","NA","199703","5166","560849","8769","4459","3072","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","1642253","600492","1645734","588885","NA","1283","NA","611322","1645235","1084940","601652","1645239","588390","1290","562145","1665747","606862","570915","588386","1662675","599289","NA","NA","1662675","599289","611322","NA","1084785","NA","1645734","606818","588885","1662675","599289","1665747","600490","1283","pandora_session1","7","23795","8","experimental","yes","1920","390","12","18","16","15","6","17","22"
"87.5","87.5","2974.375","2974.375","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","0","undefined","undefined","NA","0","1","NA","44","1","44","1","NA","0","0","0","44","0","0","44","1","0","0","46","0","0","1","44","1","44","1","44","1","0","NA","44","0","44","1","1","44","1","44","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Projektmanager ahnte, dass der Programmierer, der über den stressigen Auftrag gelästert hatte, einfach maßlos übertrieb, um sich aus der Verantwortung zu ziehen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","32","legacy","44","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","space","space","space","j","f","NA","3072","NA","NA","199703","5166","560849","8769","4459","3072","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","1665750","600492","1669298","588885","NA","1283","NA","611322","1668800","1084940","601652","1668803","588390","1290","562145","1686968","606862","570915","588386","1662675","599289","NA","NA","1662675","599289","611322","NA","1084785","NA","1669298","606818","588885","1662675","599289","1665747","600490","1283","pandora_session1","7","23795","8","experimental","yes","1920","330","11","17","15","14","6","16","23"
"87.5","87.5","2974.375","2974.375","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","0","undefined","undefined","NA","0","1","NA","45","1","45","1","NA","0","0","0","45","0","0","45","1","0","0","47","0","0","1","45","1","45","1","45","1","0","NA","45","0","45","1","1","45","1","45","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Sie träumte davon, dass der arrogante Dozent, der sich vor dem Kollegium gern aufgespielte, plötzlich einfach gefeuert werden würde.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","147","legacy","45","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","space","space","space","j","f","NA","3072","NA","NA","199703","5166","560849","8769","4459","3072","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","1686972","600492","1690200","588885","NA","1283","NA","611322","1689702","1084940","601652","1689705","588390","1290","562145","1703766","606862","570915","588386","1662675","599289","NA","NA","1662675","599289","611322","NA","1084785","NA","1690200","606818","588885","1662675","599289","1665747","600490","1283","pandora_session1","7","23795","8","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","19"
"87.5","87.5","2974.375","2974.375","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","0","undefined","undefined","NA","0","1","NA","46","1","46","1","NA","0","0","0","46","0","0","46","1","0","0","48","0","0","1","46","1","46","1","46","1","0","NA","46","0","46","1","1","46","1","46","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Komiker kritisierte, dass der Manager, der gehört hatte, dass der Konkurrent einfallslos war, häufig ausgiebig lästerte, um von eigenen Fehlern abzulenken.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","27","legacy","46","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","space","space","space","j","f","NA","3072","NA","NA","199703","5166","560849","8769","4459","3072","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","1703770","600492","1707224","588885","NA","1283","NA","611322","1706726","1084940","601652","1706729","588390","1290","562145","1724140","606862","570915","588386","1662675","599289","NA","NA","1662675","599289","611322","NA","1084785","NA","1707224","606818","588885","1662675","599289","1665747","600490","1283","pandora_session1","7","23795","8","experimental","yes","1920","410","12","18","16","15","6","17","22"
"87.5","87.5","2974.375","2974.375","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","0","undefined","undefined","NA","0","1","NA","47","1","47","1","NA","0","0","0","47","0","0","47","1","0","0","49","0","0","1","47","1","47","1","47","1","0","NA","47","0","47","1","1","47","1","47","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Die Verkäuferin erwartete, dass die Frau, die gehofft hatte, dass der Schuster günstig war, noch abends wiederkam, um ihre Schuhe abzuholen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","31","legacy","47","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","space","space","space","j","f","NA","3072","NA","NA","199703","5166","560849","8769","4459","3072","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","1724143","600492","1727533","588885","NA","1283","NA","611322","1727033","1084940","601652","1727038","588390","1290","562145","1743596","606862","570915","588386","1662675","599289","NA","NA","1662675","599289","611322","NA","1084785","NA","1727533","606818","588885","1662675","599289","1665747","600490","1283","pandora_session1","7","23795","8","experimental","yes","1920","390","12","18","16","15","6","17","21"
"88.88888888888889","88.88888888888889","2983.5555555555557","2983.5555555555557","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","j","1","1","NA","48","1","48","1","NA","0","0","0","48","0","0","48","1","0","0","50","0","0","1","48","1","48","1","48","1","0","NA","48","0","48","1","1","48","1","48","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War es die Studentin, die sehr sorgfältig argumentierte?","Der Professor bemerkte, dass die Studentin, die argumentiert hatte, dass das Experiment umstritten war, sehr sorgfältig argumentierte, um das Gremium zu überzeugen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","2","legacy","48","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","main_verb","0","j","NA","NA","1","space","space","space","space","j","f","NA","3057","NA","NA","199703","5166","560849","8769","4459","3057","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","1743600","600492","1747063","588885","NA","1283","NA","611322","1746565","1084940","601652","1746568","588390","1290","562145","1767042","606862","570915","588386","1763984","599289","NA","NA","1763984","599289","611322","NA","1084785","NA","1747063","606818","588885","1763984","599289","1767041","600490","1283","pandora_session1","8","26852","9","experimental","yes","1920","410","12","18","16","15","6","17","22"
"100","100","2416","2416","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","f","1","1","NA","49","1","49","1","NA","0","0","0","49","0","0","49","1","0","0","51","0","0","1","49","1","49","1","49","1","0","NA","49","0","49","1","1","49","1","49","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War es der Reporter, der gemeckert hatte?","Der Reporter hörte, dass der Boxer, der gemeckert hatte, dass der Kampf unfair war, angeblich häufig schummelte, um den Sieg zu holen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","18","legacy","49","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","intro","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","relcl_verb","0","f","NA","NA","1","space","space","space","space","f","f","NA","2416","NA","NA","199703","5166","560849","8769","4459","2416","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","1767044","600492","1770509","588885","NA","1283","NA","611322","1770010","1084940","601652","1770014","588390","1290","562145","1789466","606862","570915","588386","1787049","599289","NA","NA","1787049","599289","611322","NA","1084785","NA","1770509","606818","588885","1787049","599289","1789466","600490","1283","pandora_session1","1","2416","1","experimental","yes","1920","310","12","18","16","15","6","17","22"
"100","100","2011","2011","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","f","1","1","NA","50","1","50","1","NA","0","0","0","50","1","0","50","1","0","0","52","0","0","1","50","1","50","1","50","1","0","NA","50","0","50","1","1","50","1","50","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War die Gießkanne groß?","Der Gärtner goss den großen Kaktus, der im Wintergarten stand, mit der winzigen Gießkanne, da er nicht viel Wasser brauchte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","130","legacy","50","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","1","space","space","space","space","f","f","NA","2011","NA","NA","172759","5166","560849","8769","4459","2011","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","1789468","600492","1965694","588885","NA","1283","NA","611322","1965196","1790623","601652","1965199","588390","1290","562145","1981689","606862","570915","588386","1979678","599289","NA","NA","1979678","599289","611322","NA","1790468","NA","1965694","606818","588885","1979678","599289","1981689","600490","1283","pandora_session1","1","2011","1","filler","yes","1920","370","filler","filler","filler","filler","filler","filler","20"
"100","100","2011","2011","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","51","1","51","1","NA","0","0","0","51","1","0","51","1","0","0","53","0","0","1","51","1","51","1","51","1","0","NA","51","0","51","1","1","51","1","51","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Oppositionsführer behauptete, dass der Präsident, der von dem gescheiterten Gespräch gewusst hatte, nur erneut kandidierte, um seine Immunität zu behalten.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","48","legacy","51","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","2011","NA","NA","172759","5166","560849","8769","4459","2011","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","1981692","600492","1985072","588885","NA","1283","NA","611322","1984573","1790623","601652","1984577","588390","1290","562145","2001454","606862","570915","588386","1979678","599289","NA","NA","1979678","599289","611322","NA","1790468","NA","1985072","606818","588885","1979678","599289","1981689","600490","1283","pandora_session1","1","2011","1","experimental","yes","1920","370","11","17","15","14","6","16","21"
"100","100","2011","2011","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","52","1","52","1","NA","0","0","0","52","1","0","52","1","0","0","54","0","0","1","52","1","52","1","52","1","0","NA","52","0","52","1","1","52","1","52","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Die Rentnerin glaubte, dass der Verkäufer, der erzählt hatte, dass der Umtausch kulant war, sicherlich gern half, wenn Probleme aufträten.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","46","legacy","52","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","2011","NA","NA","172759","5166","560849","8769","4459","2011","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","2001458","600492","2004762","588885","NA","1283","NA","611322","2004262","1790623","601652","2004267","588390","1290","562145","2020253","606862","570915","588386","1979678","599289","NA","NA","1979678","599289","611322","NA","1790468","NA","2004762","606818","588885","1979678","599289","1981689","600490","1283","pandora_session1","1","2011","1","experimental","yes","1920","390","12","18","16","15","6","17","20"
"100","100","2011","2011","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","53","1","53","1","NA","0","0","0","53","1","0","53","1","0","0","55","0","0","1","53","1","53","1","53","1","0","NA","53","0","53","1","1","53","1","53","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Onkel befürwortete, dass die Nichte, die erwartet hatte, dass das Geburtstagskind ausgelassen war, einfach allein tanzte, weil ihr Freund nicht wollte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","43","legacy","53","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","1","space","space","space","space","f","f","NA","2011","NA","NA","172759","5166","560849","8769","4459","2011","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2020256","600492","2023729","588885","NA","1283","NA","611322","2023229","1790623","601652","2023233","588390","1290","562145","2040624","606862","570915","588386","1979678","599289","NA","NA","1979678","599289","611322","NA","1790468","NA","2023729","606818","588885","1979678","599289","1981689","600490","1283","pandora_session1","1","2011","1","experimental","yes","1920","330","12","18","16","15","6","17","22"
"100","100","2011","2011","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","54","1","54","1","NA","0","0","0","54","1","0","54","1","0","0","56","0","0","1","54","1","54","1","54","1","0","NA","54","0","54","1","1","54","1","54","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Er befürchtete, dass der vorlaute Teenager, der sich nach der Standpauke klammheimlich verzogen hatte, sogar den Skatepark meiden würde.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","145","legacy","54","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","1","space","space","space","space","f","f","NA","2011","NA","NA","172759","5166","560849","8769","4459","2011","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2040627","600492","2043866","588885","NA","1283","NA","611322","2043367","1790623","601652","2043371","588390","1290","562145","2057512","606862","570915","588386","1979678","599289","NA","NA","1979678","599289","611322","NA","1790468","NA","2043866","606818","588885","1979678","599289","1981689","600490","1283","pandora_session1","1","2011","1","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","19"
"50","50","3190","3190","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","0","undefined","undefined","j","0","1","NA","55","1","55","1","NA","0","0","0","55","1","0","55","1","0","0","57","0","0","1","55","1","55","1","55","1","0","NA","55","0","55","1","1","55","1","55","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War es der Lotse, der das veranlasste?","Der Lotse veranlasste, dass die Pilotin, die erfahren hatte, dass das Gepäck verspätet war, noch nicht startete, obwohl die Zeit drängte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","14","legacy","55","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","intro","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","intro_verb","0","f","NA","NA","1","space","space","space","space","f","f","NA","4369","NA","NA","172759","5166","560849","8769","4459","4369","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","fem","2057515","600492","2060898","588885","NA","1283","NA","611322","2060398","1790623","601652","2060402","588390","1290","562145","2081216","606862","570915","588386","2076845","599289","NA","NA","2076846","599289","611322","NA","1790468","NA","2060898","606818","588885","2076846","599289","2081216","600490","1283","pandora_session1","1","6380","2","experimental","yes","1920","350","12","18","16","15","6","17","21"
"66.66666666666667","66.66666666666667","2902.6666666666665","2902.6666666666665","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","j","1","1","NA","56","1","56","1","NA","0","0","0","56","1","0","56","1","0","0","58","0","0","1","56","1","56","1","56","1","0","NA","56","0","56","1","1","56","1","56","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","War es der Schüler, der aggressiv brüllte?","Der Lehrer vermutete, dass der Schüler, der von dem unangenehmen Ausflug berichtet hatte, mehrfach aggressiv brüllte, um einen Streit zu provozieren.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","4","legacy","56","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","2","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","main_verb","0","j","NA","NA","1","space","space","space","space","j","f","NA","2328","NA","NA","172759","5166","560849","8769","4459","2328","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","masc","2081218","600492","2084605","588885","NA","1283","NA","611322","2084106","1790623","601652","2084110","588390","1290","562145","2103103","606862","570915","588386","2100775","599289","NA","NA","2100775","599289","611322","NA","1790468","NA","2084605","606818","588885","2100775","599289","2103103","600490","1283","pandora_session1","2","8708","3","experimental","yes","1920","430","11","17","15","14","6","16","21"
"75","75","2991.5","2991.5","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","1","NA","57","1","57","1","NA","0","0","0","57","1","0","57","1","0","0","59","0","0","1","57","1","57","1","57","1","0","NA","57","0","57","1","1","57","1","57","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","Hatte der Partner den abscheulichen Täter erkannt?","Der Polizist fand heraus, dass sein Partner, der den abscheulichen Täter erkannt hatte, erneut ermittelte, weil es noch Unklarheiten gab.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","122","legacy","57","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","space","space","space","j","f","NA","3258","NA","NA","172759","5166","560849","8769","4459","3258","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2103106","600492","2106412","588885","NA","1283","NA","611322","2105914","1790623","601652","2105917","588390","1290","562145","2123912","606862","570915","588386","2120654","599289","NA","NA","2120654","599289","611322","NA","1790468","NA","2106412","606818","588885","2120654","599289","2123912","600490","1283","pandora_session1","3","11966","4","filler","yes","1920","270","filler","filler","filler","filler","filler","filler","20"
"75","75","2991.5","2991.5","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","58","1","58","1","NA","0","0","0","58","1","0","58","1","0","0","60","0","0","1","58","1","58","1","58","1","0","NA","58","0","58","1","1","58","1","58","1","0","Thu Jul 14 12:44:26 2022","1000","1000","The main experiment item","yes","NA","Der Rhetoriker zeigte dem Politiker, der wegen seiner hohen Stimme nicht ernst genommen wurde, Übungen, um seine Stimme zu trainieren.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","133","legacy","58","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-2.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","space","space","space","j","f","NA","3258","NA","NA","172759","5166","560849","8769","4459","3258","1200","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","filler","2123915","600492","2127212","588885","NA","1283","NA","611322","2126714","1790623","601652","2126717","588390","1290","562145","2141391","606862","570915","588386","2120654","599289","NA","NA","2120654","599289","611322","NA","1790468","NA","2127212","606818","588885","2120654","599289","2123912","600490","1283","pandora_session1","3","11966","4","filler","yes","1920","410","filler","filler","filler","filler","filler","filler","20"
