results_reception_time,md5_hash_participant_IP,controller_name,order_of_items,inner_element_num,label,v7,penn_element_type,penn_element_name,parameter,value,event_time,Prolific_ID_url,latin_square_list,item,condition,sentence,comments,TMD5hash,subject,Age,Sex
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,133,0,experiment-filler,NULL,Scale,judge,Choice,1,1717935854559,6047f5210adc5310b78d29c3,1,129,f,Der Teppichmacher%2C der früh in die Werkstatt gekommen war%2C reparierte den besonders schönen%2C alten Rhetorikkurs während er die Nachrichten hörte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,68,0,experiment-critical,NULL,Scale,judge,Choice,5,1717935867425,6047f5210adc5310b78d29c3,1,64,c,Die Assistentin erzählte%2C dass die Moderatorin%2C die geglaubt hatte%2C dass die Sendung erfolgreich war%2C oft wochenlang fastete%2C um Gewicht zu verlieren.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,69,0,experiment-critical,NULL,Scale,judge,Choice,6,1717935876694,6047f5210adc5310b78d29c3,1,65,d,Der Zooleiter erklärte%2C dass die Tierpflegerin%2C die geschimpft hatte%2C dass der Tierarzt unangemessen war%2C enorm viel leistete%2C um das Nashorn zu pflegen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,122,0,experiment-critical,NULL,Scale,judge,Choice,6,1717935887909,6047f5210adc5310b78d29c3,1,118,c,Die Künstlerin vermutete%2C dass der Hersteller%2C der geschwärmt hatte%2C dass der Rohstoff ausgezeichnet war%2C wahrscheinlich etwas übertrieb%2C um den Profit zu maximieren.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,87,0,experiment-critical,NULL,Scale,judge,Choice,4,1717935897875,6047f5210adc5310b78d29c3,1,83,d,Der Gerichtsdiener bestätigte%2C dass der Einbrecher%2C der erfahren hatte%2C dass der Strafverteidiger schrecklich war%2C stundenlang umfassend aussagte%2C um seinen Komplizen zu belasten.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,130,0,experiment-filler,NULL,Scale,judge,Choice,1,1717935933179,6047f5210adc5310b78d29c3,1,126,f,Der Mann hoffte%2C dass die junge Architektin%2C die der Nachbar empfohlen hatte%2C endlich zusagte%2C damit er sein Messer bauen konnte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,65,0,experiment-critical,NULL,Scale,judge,Choice,6,1717935941442,6047f5210adc5310b78d29c3,1,61,d,Der Staatsanwalt hörte%2C dass der Schmuggler%2C der ausgesagt hatte%2C dass der Drogenhändler grausam war%2C einfach heimlich abtauchte%2C um der Bestrafung zu entgehen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,85,0,experiment-critical,NULL,Scale,judge,Choice,6,1717935950742,6047f5210adc5310b78d29c3,1,81,d,Der Anwalt bewies%2C dass die Angeklagte%2C die gejammert hatte%2C dass der Zeuge unglaubwürdig war%2C teilweise dreist log%2C um den Richter zu beeinflussen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,17,0,experiment-critical,NULL,Scale,judge,Choice,6,1717935963158,6047f5210adc5310b78d29c3,1,13,d,Der Protokollant dokumentierte%2C dass die Beschuldigte%2C die gehofft hatte%2C dass der Richter mild war%2C immer wieder weinte%2C weil sie Reue empfand.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,153,0,experiment-filler,NULL,Scale,judge,Choice,1,1717935973934,6047f5210adc5310b78d29c3,1,149,f,Der Paketbote übergab die Lieferung mit dem zerbrechlichen Inhalt%2C nachdem er den Empfänger%2C dessen Vermieter nicht funktionierte%2C ausfindig gemacht hatte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,118,0,experiment-critical,NULL,Scale,judge,Choice,5,1717935984684,6047f5210adc5310b78d29c3,1,114,c,Die Leserin hörte%2C dass die Autorin%2C die geschwärmt hatte%2C dass die Lesung fantastisch war%2C wieder eifrig schrieb%2C um das Werk zu vollenden.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,76,0,experiment-critical,NULL,Scale,judge,Choice,6,1717935995762,6047f5210adc5310b78d29c3,1,72,c,Der Arzt akzeptierte%2C dass der Veteran%2C der beklagt hatte%2C dass die Therapie unkonventionell war%2C leider vorzeitig aufgab%2C ohne Fortschritte zu machen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,48,0,experiment-critical,NULL,Scale,judge,Choice,4,1717936005236,6047f5210adc5310b78d29c3,1,44,c,Der Klinikleiter befürwortete%2C dass die Urologin%2C die beklagt hatte%2C dass die Naht stümperhaft war%2C auch weiterhin praktizierte%2C weil sie recht hatte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,150,0,experiment-filler,NULL,Scale,judge,Choice,1,1717936034518,6047f5210adc5310b78d29c3,1,146,f,Die Hirtin rief den Präsidenten%2C der wieder mal abgelenkt war%2C mit der schrillen Trillerpfeife%2C als er dem Reh nachjagen wollte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,101,0,experiment-critical,NULL,Scale,judge,Choice,5,1717936072142,6047f5210adc5310b78d29c3,1,97,d,Der Produzent erduldete%2C dass die Regisseurin%2C die gemeckert hatte%2C dass der Assistent katastrophal war%2C andauernd weiter lästerte%2C um ihrem Ärger Luft zu machen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,89,0,experiment-critical,NULL,Scale,judge,Choice,4,1717936082545,6047f5210adc5310b78d29c3,1,85,d,Der Schichtleiter erzählte%2C dass die Angestellte%2C die bezweifelt hatte%2C dass der Ansprechpartner verbindlich war%2C stets offen kommunizierte%2C um Unklarheiten zu vermeiden.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,9,0,experiment-critical,NULL,Scale,judge,Choice,6,1717936090611,6047f5210adc5310b78d29c3,1,5,d,Der Architekt erzählte%2C dass der Maurer%2C der genörgelt hatte%2C dass der Leiharbeiter schlecht war%2C immer besonders aufpasste%2C um Fehler zu vermeiden.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,144,0,experiment-filler,NULL,Scale,judge,Choice,2,1717936098389,6047f5210adc5310b78d29c3,1,140,f,Die Polizistin vergab das Knöllchen mit größter Genugtuung%2C weil sie der Fahrer%2C der kurz ein Finale abgeholt hatte%2C angeschrien hatte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,22,0,experiment-critical,NULL,Scale,judge,Choice,6,1717936108394,6047f5210adc5310b78d29c3,1,18,c,Der Reporter hörte%2C dass der Boxer%2C der gemeckert hatte%2C dass der Kampf unfair war%2C angeblich häufig schummelte%2C um den Sieg zu holen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,93,0,experiment-critical,NULL,Scale,judge,Choice,5,1717936118529,6047f5210adc5310b78d29c3,1,89,d,Die Putzhilfe bemerkte%2C dass die Köchin%2C die gemeckert hatte%2C dass die Chefin alt war%2C immer wieder nachsalzte%2C um das Gericht zu retten.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,44,0,experiment-critical,NULL,Scale,judge,Choice,6,1717936124999,6047f5210adc5310b78d29c3,1,40,c,Der Pastor dachte%2C dass die Musikerin%2C die genörgelt hatte%2C dass die Orgel verstimmt war%2C etwas empfindlich reagierte%2C weil das Konzert wichtig war.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,127,0,experiment-filler,NULL,Scale,judge,Choice,1,1717936151634,6047f5210adc5310b78d29c3,1,123,f,Die Gärtnerin war froh%2C dass ihr Auftraggeber doch noch in die aufwändige Katze einwilligte%2C weil sie den Auftrag brauchte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,15,0,experiment-critical,NULL,Scale,judge,Choice,2,1717936160896,6047f5210adc5310b78d29c3,1,11,d,Der Chefredakteur vermutete%2C dass der Mitarbeiter%2C der erfahren hatte%2C dass der Erpresser erfunden war%2C auch gelegentlich schwindelte%2C um interessantere Artikel zu schreiben.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,99,0,experiment-critical,NULL,Scale,judge,Choice,4,1717936199175,6047f5210adc5310b78d29c3,1,95,d,Der Reporter beobachtete%2C dass die Leichtathletin%2C die berichtet hatte%2C dass die Kontrahentin unfair war%2C weiter diszipliniert trainierte%2C um Anerkennung zu bekommen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,142,0,experiment-filler,NULL,Scale,judge,Choice,2,1717936214481,6047f5210adc5310b78d29c3,1,138,f,Der Pyrotechniker%2C der geduldig gewartet hatte%2C zündete die Feuerwerkskörper mit der beeindruckenden Erkrankung%2C nachdem er das Signal erhalten hatte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,24,0,experiment-critical,NULL,Scale,judge,Choice,3,1717936222261,6047f5210adc5310b78d29c3,1,20,c,Die Lehrerin empfahl%2C dass die Schülerin%2C die geschwärmt hatte%2C dass der Film witzig war%2C nachmittags fleißig lernte%2C um eine gute Note zu bekommen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,120,0,experiment-critical,NULL,Scale,judge,Choice,5,1717936229681,6047f5210adc5310b78d29c3,1,116,c,Der Tourist bemerkte%2C dass der Taxifahrer%2C der genörgelt hatte%2C dass der Blitzer unfair war%2C immer nervös zuckte%2C wenn eine Ampel rot wurde.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,14,0,experiment-critical,NULL,Scale,judge,Choice,3,1717936306385,6047f5210adc5310b78d29c3,1,10,c,Die Sekretärin erklärte%2C dass die Steuerberaterin%2C die gewarnt hatte%2C dass die Software unzuverlässig war%2C immer noch telefonierte%2C um eine Fristverlängerung zu erwirken.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,158,0,experiment-filler,NULL,Scale,judge,Choice,1,1717936324661,6047f5210adc5310b78d29c3,1,154,f,Der Wissenschaftler erhob Daten mit dem neuen Messgerät%2C nachdem er den Unfall%2C der aufmerksam zuhörte%2C über die Risiken aufgeklärt hatte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,110,0,experiment-critical,NULL,Scale,judge,Choice,2,1717936331797,6047f5210adc5310b78d29c3,1,106,c,Der Winzer lobte%2C dass die Gräfin%2C die erzählt hatte%2C dass der Umbau unkompliziert war%2C enorm viel investierte%2C um den Gutshof zu retten.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,62,0,experiment-critical,NULL,Scale,judge,Choice,4,1717936339441,6047f5210adc5310b78d29c3,1,58,c,Die Kita-Leiterin kritisierte%2C dass die Mutter%2C die geschimpft hatte%2C dass das Essen lieblos war%2C zu spät kam%2C um ihr Kind abzuholen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,10,0,experiment-critical,NULL,Scale,judge,Choice,2,1717936412264,6047f5210adc5310b78d29c3,1,6,c,Der Trauzeuge sah%2C dass der Bräutigam%2C der geprahlt hatte%2C dass die Kreuzfahrt glamourös war%2C leider ungünstig stolperte%2C wodurch er sich den Knöchel verstauchte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,164,0,experiment-filler,NULL,Scale,judge,Choice,2,1717936434546,6047f5210adc5310b78d29c3,1,160,f,Die Standpauke%2C die bei allen Kunden wegen ihrer freundlichen Art sehr beliebt war%2C durfte spontan einen Tag Urlaub nehmen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,121,0,experiment-critical,NULL,Scale,judge,Choice,5,1717936450837,6047f5210adc5310b78d29c3,1,117,d,Der Chefarzt munkelte%2C dass der Patient%2C der geklagt hatte%2C dass der Krankenpfleger schrecklich war%2C draußen heimlich rauchte%2C um zu entspannen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,88,0,experiment-critical,NULL,Scale,judge,Choice,3,1717936458474,6047f5210adc5310b78d29c3,1,84,c,Der Tontechniker sah%2C dass der Schlagzeuger%2C der gelästert hatte%2C dass der Text schwach war%2C gelegentlich abends kiffte%2C um zu entspannen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,107,0,experiment-critical,NULL,Scale,judge,Choice,2,1717936610557,6047f5210adc5310b78d29c3,1,103,d,Der Befehlshaber würdigte%2C dass der Elitesoldat%2C der geglaubt hatte%2C dass der Kampftaucher gut war%2C vollkommen lautlos tötete%2C um unbemerkt vorrücken zu können.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,157,0,experiment-filler,NULL,Scale,judge,Choice,5,1717936628178,6047f5210adc5310b78d29c3,1,153,f,Der Gaffer überschritt die Absperrung%2C um den Probanden%2C bei dem sich ein Transporter überschlagen hatte%2C besser sehen zu können.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,42,0,experiment-critical,NULL,Scale,judge,Choice,4,1717936654635,6047f5210adc5310b78d29c3,1,38,c,Der Referent lobte%2C dass der Menschenrechtler%2C der berichtet hatte%2C dass die Rettung erfolgreich war%2C weiterhin aufopferungsvoll kämpfte%2C um das Leid zu mindern.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,33,0,experiment-critical,NULL,Scale,judge,Choice,2,1717936674847,6047f5210adc5310b78d29c3,1,29,d,Der Parkwächter beobachtete%2C dass die Tierpflegerin%2C die gemeckert hatte%2C dass der Veterinär unzureichend war%2C noch geistesgegenwärtig eingriff%2C bevor eines der Tiere ausbrechen konnte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,32,0,experiment-critical,NULL,Scale,judge,Choice,2,1717936687648,6047f5210adc5310b78d29c3,1,28,c,Der Nachfolger erwartete%2C dass der Geschäftsführer%2C der gehofft hatte%2C dass der Abschluss erfolgreich war%2C jetzt schleunigst zurücktrat%2C um Platz zu machen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,156,0,experiment-filler,NULL,Scale,judge,Choice,2,1717936696293,6047f5210adc5310b78d29c3,1,152,f,Der Kunde hoffte%2C dass der fleißige Florist%2C der sich aufgrund einer Suppe endlich weitergebildet hatte%2C mittlerweile eine Gehaltserhöhung erhalten hatte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,91,0,experiment-critical,NULL,Scale,judge,Choice,4,1717936707368,6047f5210adc5310b78d29c3,1,87,d,Der Teamleiter kritisierte%2C dass der Kurier%2C der gelästert hatte%2C dass der Auftraggeber kompliziert war%2C einfach kurzfristig kündigte%2C weil er einen besseren Job gefunden hatte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,28,0,experiment-critical,NULL,Scale,judge,Choice,3,1717936723173,6047f5210adc5310b78d29c3,1,24,c,Der Sachbearbeiter hoffte%2C dass der Asylbewerber%2C der berichtet hatte%2C dass die Flucht notwendig war%2C noch pünktlich anrief%2C um einen guten Eindruck zu machen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,82,0,experiment-critical,NULL,Scale,judge,Choice,4,1717936733706,6047f5210adc5310b78d29c3,1,78,c,Der Jugendliche sah%2C dass der Kumpel%2C der geprahlt hatte%2C dass der Auftritt krass war%2C heimlich abends ausging%2C obwohl er Hausarrest hatte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,131,0,experiment-filler,NULL,Scale,judge,Choice,2,1717936744217,6047f5210adc5310b78d29c3,1,127,f,Die Dienerin hatte festgestellt%2C dass die Brücke%2C die die Prinzessin verstoßen hatte%2C entschlossen handelte%2C um ihre Macht zu erhalten.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,47,0,experiment-critical,NULL,Scale,judge,Choice,3,1717936754140,6047f5210adc5310b78d29c3,1,43,d,Der Onkel befürwortete%2C dass die Nichte%2C die erwartet hatte%2C dass das Geburtstagskind ausgelassen war%2C einfach allein tanzte%2C weil ihr Freund nicht wollte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,13,0,experiment-critical,NULL,Scale,judge,Choice,4,1717936760847,6047f5210adc5310b78d29c3,1,9,d,Der Naturschützer bewunderte%2C dass die Aktivistin%2C die gewarnt hatte%2C dass die Politikerin gefährlich war%2C weiterhin friedlich demonstrierte%2C um eine Veränderung zu bewirken.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,111,0,experiment-critical,NULL,Scale,judge,Choice,5,1717936774473,6047f5210adc5310b78d29c3,1,107,d,Der Dirigent wusste%2C dass der Violinist%2C der gejammert hatte%2C dass der Pianist kompliziert war%2C unbeschreiblich gefühlvoll spielte%2C weil seine Familie im Publikum saß.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,132,0,experiment-filler,NULL,Scale,judge,Choice,2,1717936784007,6047f5210adc5310b78d29c3,1,128,f,Der Jäger%2C der auf dem Hochsitz saß%2C beobachtete den Fuchs mit dem Fernglas%2C nachdem er das alte Mikroskop poliert hatte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,58,0,experiment-critical,NULL,Scale,judge,Choice,5,1717936794672,6047f5210adc5310b78d29c3,1,54,c,Der Auszubildende bemerkte%2C dass der Schreiner%2C der erwartet hatte%2C dass die Lieferung pünktlich war%2C laut ungehalten schimpfte%2C als der Termin verstrich.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,86,0,experiment-critical,NULL,Scale,judge,Choice,6,1717936818304,6047f5210adc5310b78d29c3,1,82,c,Der Redakteur vermutete%2C dass der Schauspieler%2C der beklagt hatte%2C dass das Interview unprofessionell war%2C weiter angestrengt lächelte%2C um keine Schlagzeilen zu provozieren.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,34,0,experiment-critical,NULL,Scale,judge,Choice,6,1717936830017,6047f5210adc5310b78d29c3,1,30,c,Die Freundin beobachtete%2C dass die Veganerin%2C die geglaubt hatte%2C dass die Ernährungsweise ungewöhnlich war%2C bewusst ausgewogen kochte%2C um eventuelle Mangelerscheinungen zu vermeiden.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,138,0,experiment-filler,NULL,Scale,judge,Choice,4,1717936838847,6047f5210adc5310b78d29c3,1,134,f,Der Mann vermutete%2C dass die eingeschnappte Taxifahrerin%2C die sich gegenüber dem Weinfest unhöflich benommen hatte%2C auch das Taxameter manipulieren würde.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,38,0,experiment-critical,NULL,Scale,judge,Choice,6,1717936876521,6047f5210adc5310b78d29c3,1,34,c,Der Teamleiter erkannte%2C dass die Beamte%2C die genörgelt hatte%2C dass das Meeting unproduktiv war%2C sehr eifrig tippte%2C um pünktlich nach Hause gehen zu können.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,20,0,experiment-critical,NULL,Scale,judge,Choice,3,1717936889759,6047f5210adc5310b78d29c3,1,16,c,Die Ladeninhaberin vermutete%2C dass der Friseur%2C der geschwärmt hatte%2C dass die Schere toll war%2C immer unentwegt plauderte%2C um das Klischee zu erfüllen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,7,0,experiment-critical,NULL,Scale,judge,Choice,3,1717936911989,6047f5210adc5310b78d29c3,1,3,d,Der Passagier ahnte%2C dass die Flugbegleiterin%2C die geschimpft hatte%2C dass der Sitznachbar lästig war%2C dennoch freundlich lächelte%2C weil es von ihr erwartet wurde.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,149,0,experiment-filler,NULL,Scale,judge,Choice,1,1717936918722,6047f5210adc5310b78d29c3,1,145,f,Die Rettungsschwimmerin beobachtete%2C dass die Surferin%2C die den riesigen Mechaniker gesichtet hatte%2C gerade so noch entkam%2C weil ein Boot in der Nähe war.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,55,0,experiment-critical,NULL,Scale,judge,Choice,5,1717936941143,6047f5210adc5310b78d29c3,1,51,d,Der Inhaber respektierte%2C dass der Personalchef%2C der bezweifelt hatte%2C dass die Bewerberin ausreichend war%2C letztendlich intuitiv entschied%2C weil er viel Erfahrung hatte.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,96,0,experiment-critical,NULL,Scale,judge,Choice,6,1717936954852,6047f5210adc5310b78d29c3,1,92,c,Der Rektor wollte%2C dass die Referendarin%2C die berichtet hatte%2C dass der Plan schlecht war%2C trotzdem weiter unterrichtete%2C um den Unterrichtsausfall zu kompensieren.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,64,0,experiment-critical,NULL,Scale,judge,Choice,5,1717936966274,6047f5210adc5310b78d29c3,1,60,c,Der Assistent hoffte%2C dass die Dichterin%2C die geträumt hatte%2C dass die Schreibblockade hartnäckig war%2C dennoch weiter schrieb%2C um das Werk zu vollenden.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,126,0,experiment-filler,NULL,Scale,judge,Choice,2,1717936976856,6047f5210adc5310b78d29c3,1,122,f,Der Polizist fand heraus%2C dass sein Fuß%2C der den abscheulichen Täter erkannt hatte%2C erneut ermittelte%2C weil es noch Unklarheiten gab.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,66,0,experiment-critical,NULL,Scale,judge,Choice,6,1717936985224,6047f5210adc5310b78d29c3,1,62,c,Die Nachbarin glaubte%2C dass der Witwer%2C der erzählt hatte%2C dass der Verlust schrecklich war%2C regelmäßig abends trank%2C um zu vergessen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,57,0,experiment-critical,NULL,Scale,judge,Choice,4,1717937012276,6047f5210adc5310b78d29c3,1,53,d,Der Investor befürchtete%2C dass der Eigentümer%2C der erzählt hatte%2C dass der Unternehmer gut war%2C einfach voreilig verkaufte%2C bevor Gewinne maximiert wurden.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,124,0,experiment-critical,NULL,Scale,judge,Choice,5,1717937019638,6047f5210adc5310b78d29c3,1,120,c,Das Opfer glaubte%2C dass die Kommissarin%2C die erfahren hatte%2C dass der Hinweis anonym war%2C weiter akribisch ermittelte%2C um eine Spur zu finden.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
1717937973,c341afab138af810029c8fae8d1ce2a7,PennController,36,0,experiment-critical,NULL,Scale,judge,Choice,6,1717937051447,6047f5210adc5310b78d29c3,1,32,c,Der Projektmanager ahnte%2C dass der Programmierer%2C der gelästert hatte%2C dass der Auftrag stressig war%2C einfach maßlos übertrieb%2C um sich aus der Verantwortung zu ziehen.,NULL,1717937973-c341afab138af810029c8fae8d1ce2a7,plausib_anim21,23,Male
